Flight Information:
Launch Date:            	          	                       	Tuesday, 26 October 2021	   	                   	Launch Time: 	         	        	11:24:15    	          	          	End of Ascent:	       	         	01:23:28
Station name:           	          	                       	IIT MADRAS              	   	                   	Serialnumber:	         	        	18000131
Ground Values:
Pressure:               	          	                       	1003.7 hPa              	   	                   	Temperature: 	         	        	8.2 °C      	          	          	Humidity:     	       	         	73 %
Wind direction:         	          	                       	0 °                     	   	                   	Wind speed:  	         	        	0 kn        	          	          	Cloud group:  	       	         	9////
Position:
Longitude:              	          	                       	74.838 °                	   	                   	Latitude:    	         	        	9.422 °     	          	          	Altitude:     	       	         	34 m
Staff:
Company:                	          	                       	
Operator:               	          	                       	                        	   	                   	
Events:
Highest Point:          	          	                       	17.4 hPa                	   	                   	27373 m
Tropopauses:            	          	                       	1.: 107.6 hPa           	   	                   	             	         	        	
Max Winds:              	          	                       	1.: 17.3 hPa            	   	                   	             	         	        	
Remarks:

Profile Data:
Time                    	UTC Time  	P                      	T                       	Hu 	Ws                 	Wd           	Long.    	Lat.    	Geopot      	MRI       	RI        	Dewp.         	Rs     	Elevation	Azimuth 	Range	D
[sec]                   	[HH:mm:ss]	[hPa]                  	[°C]                    	[%]	[kn]               	[°]          	[°]      	[°]     	[m]         	          	          	[°C]          	[m/min]	[°]      	[°]     	[m]  	[kg/m3]
318                     	11:29:33  	811.0                  	16.2                    	84 	0.7                	124          	74.894749	9.283341	1879        	517.121   	221.302   	13.5          	356.6  	6.3      	158     	16626	0.976782
320                     	11:29:35  	810.0                  	16.2                    	84 	0.7                	124          	74.894754	9.283349	1890        	518.619   	221.010   	13.5          	340.0  	6.4      	158     	16627	0.975506
322                     	11:29:37  	809.0                  	16.2                    	84 	0.6                	121          	74.894758	9.283361	1901        	520.091   	220.739   	13.5          	335.1  	6.4      	158     	16627	0.974321
324                     	11:29:39  	808.0                  	16.1                    	84 	0.6                	121          	74.894762	9.283374	1912        	521.606   	220.495   	13.4          	335.1  	6.4      	158     	16627	0.973246
326                     	11:29:41  	807.0                  	16.1                    	84 	0.4                	135          	74.894766	9.283387	1923        	523.070   	220.264   	13.4          	323.7  	6.5      	158     	16627	0.972198
328                     	11:29:43  	806.1                  	16.0                    	84 	0.3                	180          	74.894770	9.283400	1934        	524.528   	220.073   	13.3          	316.6  	6.5      	158     	16627	0.971315
330                     	11:29:45  	805.3                  	15.9                    	84 	0.5                	233          	74.894774	9.283413	1944        	526.033   	219.914   	13.3          	316.6  	6.5      	158     	16627	0.970562
332                     	11:29:47  	804.4                  	15.9                    	84 	0.7                	236          	74.894778	9.283426	1953        	527.246   	219.746   	13.2          	265.6  	6.6      	158     	16627	0.969777
334                     	11:29:49  	803.4                  	15.8                    	84 	0.9                	235          	74.894782	9.283438	1962        	528.392   	219.526   	13.2          	260.5  	6.6      	158     	16627	0.968786
336                     	11:29:51  	802.4                  	15.7                    	84 	1.0                	233          	74.894785	9.283451	1971        	529.566   	219.287   	13.1          	270.3  	6.6      	158     	16627	0.967702
338                     	11:29:53  	801.3                  	15.7                    	84 	1.0                	233          	74.894789	9.283464	1982        	531.097   	219.044   	13.1          	337.6  	6.7      	158     	16627	0.966605
340                     	11:29:55  	800.3                  	15.6                    	84 	0.9                	221          	74.894793	9.283477	1993        	532.617   	218.805   	13.0          	337.6  	6.7      	158     	16627	0.965526
342                     	11:29:57  	799.2                  	15.6                    	84 	0.8                	203          	74.894797	9.283490	2004        	534.101   	218.563   	13.0          	328.7  	6.8      	158     	16627	0.964426
344                     	11:29:59  	798.2                  	15.6                    	84 	0.8                	187          	74.894801	9.283503	2015        	535.513   	218.325   	12.9          	315.7  	6.8      	158     	16627	0.963345
346                     	11:30:01  	797.4                  	15.5                    	84 	1.2                	185          	74.894805	9.283515	2025        	536.988   	218.152   	12.9          	315.7  	6.8      	158     	16628	0.962551
348                     	11:30:03  	796.7                  	15.5                    	84 	1.5                	180          	74.894809	9.283528	2035        	538.304   	217.976   	12.9          	283.3  	6.9      	158     	16628	0.961754
350                     	11:30:05  	795.8                  	15.4                    	84 	1.9                	180          	74.894814	9.283541	2043        	539.475   	217.766   	12.8          	263.4  	6.9      	158     	16628	0.960810
352                     	11:30:07  	794.8                  	15.4                    	84 	2.2                	185          	74.894821	9.283547	2052        	540.596   	217.521   	12.8          	263.4  	6.9      	158     	16628	0.959718
354                     	11:30:09  	793.7                  	15.4                    	84 	2.5                	189          	74.894829	9.283554	2062        	541.992   	217.269   	12.7          	312.7  	7.0      	158     	16629	0.958593
356                     	11:30:11  	792.8                  	15.3                    	84 	2.9                	192          	74.894837	9.283561	2074        	543.553   	217.024   	12.7          	345.0  	7.0      	158     	16630	0.957517
358                     	11:30:13  	791.8                  	15.3                    	84 	2.9                	198          	74.894844	9.283567	2085        	545.119   	216.785   	12.6          	344.7  	7.0      	158     	16631	0.956494
360                     	11:30:15  	790.9                  	15.3                    	84 	3.1                	203          	74.894852	9.283574	2095        	546.341   	216.531   	12.5          	282.0  	7.1      	158     	16632	0.955435
362                     	11:30:17  	789.9                  	15.3                    	83 	3.2                	206          	74.894860	9.283580	2104        	547.550   	216.264   	12.4          	282.0  	7.1      	158     	16633	0.954313
364                     	11:30:19  	788.9                  	15.2                    	83 	3.3                	211          	74.894868	9.283587	2114        	548.781   	216.004   	12.3          	287.4  	7.1      	158     	16634	0.953207
366                     	11:30:21  	788.0                  	15.2                    	83 	3.0                	214          	74.894875	9.283594	2125        	550.297   	215.746   	12.3          	338.0  	7.2      	158     	16635	0.952104
368                     	11:30:23  	786.9                  	15.2                    	82 	2.8                	219          	74.894883	9.283600	2136        	551.787   	215.462   	12.2          	338.0  	7.2      	158     	16636	0.950889
370                     	11:30:25  	785.8                  	15.2                    	82 	2.5                	223          	74.894891	9.283607	2148        	553.318   	215.187   	12.1          	346.9  	7.2      	158     	16637	0.949705
372                     	11:30:27  	784.8                  	15.1                    	82 	1.9                	231          	74.894899	9.283614	2159        	554.921   	214.938   	12.0          	351.6  	7.3      	158     	16638	0.948615
374                     	11:30:29  	783.9                  	15.0                    	82 	1.4                	249          	74.894906	9.283620	2171        	556.579   	214.758   	11.9          	351.6  	7.3      	158     	16639	0.947816
376                     	11:30:31  	783.1                  	15.0                    	82 	1.1                	275          	74.894914	9.283627	2180        	557.860   	214.579   	11.9          	280.7  	7.4      	158     	16640	0.947021
378                     	11:30:33  	782.3                  	14.9                    	81 	0.9                	297          	74.894922	9.283634	2189        	559.088   	214.395   	11.8          	270.4  	7.4      	158     	16641	0.946223
380                     	11:30:35  	781.5                  	14.9                    	81 	0.9                	319          	74.894929	9.283640	2198        	560.317   	214.194   	11.7          	270.4  	7.4      	158     	16642	0.945377
